total_timesteps,policy_entropy,nupdates,fps,value_loss,explained_variance
794000,2.378089427947998,39700,691,0.10619775205850601,0.7426004409790039
796000,2.35227108001709,39800,691,0.05959567427635193,0.8566393107175827
798000,2.4515023231506348,39900,691,0.5026116967201233,-0.3799097537994385
800000,2.482022762298584,40000,691,0.09661804139614105,0.5777311027050018
802000,2.415168523788452,40100,691,0.3319525122642517,0.5264096558094025
804000,2.43287992477417,40200,691,0.0057667638175189495,0.9764534682035446
806000,2.411477565765381,40300,691,0.09147163480520248,0.6653794348239899
808000,2.331181049346924,40400,691,0.005359891802072525,0.9820325318723917
810000,2.459383487701416,40500,691,0.0009783207206055522,0.9884457532316446
812000,2.4198412895202637,40600,691,0.20002201199531555,0.24993574619293213
814000,2.3904693126678467,40700,691,0.0007449678378179669,0.9967996585182846
816000,2.385622262954712,40800,691,0.0035980145912617445,0.9955410598777235
818000,2.4803121089935303,40900,691,0.002249545883387327,0.9595865719020367
820000,2.488030195236206,41000,691,0.07407058775424957,0.42748892307281494
822000,2.4915757179260254,41100,691,0.0011332520516589284,0.9973143073730171
824000,2.357544422149658,41200,691,0.33157071471214294,0.30481457710266113
826000,2.3931562900543213,41300,691,0.10355262458324432,0.6997339129447937
828000,2.3773016929626465,41400,691,0.04952436685562134,0.8552340865135193
830000,2.319056749343872,41500,691,0.04717164486646652,0.9108283668756485
832000,2.517956256866455,41600,691,0.24228434264659882,-0.6185052394866943
834000,2.4163734912872314,41700,691,0.003726022318005562,0.989271866157651
836000,2.5191445350646973,41800,691,0.0013551448937505484,0.9447076879441738
838000,2.429201126098633,41900,691,0.008064566180109978,0.8846333101391792
840000,2.4772045612335205,42000,691,0.14949116110801697,-0.04054558277130127
842000,2.5030832290649414,42100,691,0.18836934864521027,0.1180037260055542
844000,2.4972188472747803,42200,691,0.02003379538655281,0.6727911829948425
846000,2.4743781089782715,42300,691,0.004313117824494839,0.3860960006713867
848000,2.4815673828125,42400,691,0.0010558519279584289,0.984516954049468
850000,2.4987924098968506,42500,691,0.09559742361307144,0.6210327446460724
852000,2.477057933807373,42600,691,0.018922729417681694,0.2256457805633545
854000,2.4839751720428467,42700,691,0.24381811916828156,0.39919108152389526
856000,2.489964008331299,42800,691,0.10757257789373398,0.5484210252761841
858000,2.452753782272339,42900,691,0.280393123626709,0.20427924394607544
860000,2.474266529083252,43000,691,0.03567280247807503,0.7807154953479767
862000,2.4841678142547607,43100,691,0.0989929810166359,0.5081866979598999
864000,2.48221492767334,43200,691,0.002654667478054762,0.9749039504677057
866000,2.469120740890503,43300,691,0.04641144722700119,-0.0666266679763794
868000,2.4669063091278076,43400,691,0.4066040515899658,0.17708486318588257
870000,2.46671986579895,43500,691,0.08069507777690887,0.5954151153564453
872000,2.4693868160247803,43600,691,0.016883235424757004,0.9501126408576965
874000,2.4528660774230957,43700,691,0.017050867900252342,0.9482535235583782
876000,2.4300377368927,43800,691,0.040711693465709686,0.4396361708641052
878000,2.5005030632019043,43900,691,0.0017867371207103133,0.9830087758600712
880000,2.4710853099823,44000,691,0.04012269526720047,0.8907041326165199
882000,2.4509060382843018,44100,691,0.0018895802786573768,0.9944274337030947
884000,2.505373477935791,44200,691,0.0008765702950768173,0.9902069410309196
886000,2.5145225524902344,44300,691,0.002617871854454279,0.9662933275103569
888000,2.4618494510650635,44400,691,0.02331829071044922,0.7486013472080231
890000,2.4520390033721924,44500,691,0.003422471461817622,0.9951472403481603
892000,2.4501259326934814,44600,691,0.025447741150856018,0.9696213658899069
894000,2.414860248565674,44700,691,0.011797873303294182,0.969553230330348
896000,2.457017421722412,44800,691,0.017091775313019753,0.965503990650177
898000,2.456373929977417,44900,691,0.006473627872765064,0.9856705479323864
900000,2.411001443862915,45000,691,0.2508198022842407,0.8380826413631439
902000,2.4676601886749268,45100,691,0.000984159647487104,0.9978530539665371
904000,2.4935905933380127,45200,691,0.0023519452661275864,0.9975678739137948
906000,2.530618190765381,45300,691,0.0007442791247740388,0.9884823141619563
908000,2.543877124786377,45400,691,0.0005073385545983911,0.8531139940023422
910000,2.5177388191223145,45500,691,0.1645943820476532,0.3102521300315857
912000,2.512582302093506,45600,691,0.003095851978287101,0.9703904166817665
914000,2.429943084716797,45700,691,0.0034773522056639194,0.9956203396432102
916000,2.4762842655181885,45800,691,0.04304002970457077,0.9301407784223557
918000,2.465564250946045,45900,691,0.003362514078617096,0.9936797977425158
920000,2.4860758781433105,46000,691,0.003484167158603668,0.9031127169728279
922000,2.5082924365997314,46100,691,0.0006784040597267449,0.9665377177298069
924000,2.341719150543213,46200,691,0.0013735683169215918,0.9953948385082185
926000,2.4167189598083496,46300,692,0.001928183832205832,0.9977695774286985
928000,2.475677967071533,46400,692,0.003948629833757877,0.9688917603343725
930000,2.4504122734069824,46500,692,0.011422304436564445,0.9760170225054026
932000,2.4272923469543457,46600,692,0.13462381064891815,-2.463419198989868
934000,2.469944715499878,46700,692,0.0012794925132766366,0.9914170298725367
936000,2.439715623855591,46800,692,0.08792422711849213,0.614507645368576
938000,2.4693801403045654,46900,692,0.0011683303164318204,0.9972149091772735
940000,2.4705724716186523,47000,692,0.0009826725581660867,0.9882289245724678
942000,2.402679443359375,47100,692,0.08698633313179016,0.42351746559143066
944000,2.483736515045166,47200,692,0.008310663513839245,0.9258162453770638
946000,2.4955246448516846,47300,692,0.002953609684482217,0.9921905058436096
948000,2.4404265880584717,47400,692,0.08008475601673126,0.7369655966758728
950000,2.4977755546569824,47500,692,0.0009270970476791263,0.9861132493242621
952000,2.506904125213623,47600,692,0.002659203950315714,0.9685779474675655
954000,2.498154878616333,47700,692,0.032741330564022064,0.9424978829920292
956000,2.5057969093322754,47800,692,0.0021766729187220335,0.9867019420489669
958000,2.459901809692383,47900,692,0.05427969619631767,0.6982027590274811
960000,2.4265429973602295,48000,692,0.022270778194069862,0.9782254509627819
962000,2.473985195159912,48100,692,0.16723167896270752,0.8868438228964806
964000,2.461432695388794,48200,692,0.04373651370406151,0.9733750466257334
966000,2.425422191619873,48300,692,0.004706764593720436,0.9903056342154741
968000,2.445603370666504,48400,692,0.0031855241395533085,0.9914065655320883
970000,2.4569108486175537,48500,692,0.006064053624868393,0.8989551365375519
972000,2.472684144973755,48600,692,0.0011639457661658525,0.9933037790469825
974000,2.473956823348999,48700,692,0.019030224531888962,0.8866652548313141
976000,2.4740710258483887,48800,692,0.2543918490409851,0.6330426037311554
978000,2.4933009147644043,48900,692,0.0797564908862114,0.8197274059057236
980000,2.472072124481201,49000,692,0.00360751966945827,0.9007155150175095
982000,2.438342332839966,49100,692,0.0850629135966301,-0.08417904376983643
984000,2.470681667327881,49200,692,0.02030584029853344,0.8055569529533386
986000,2.4465224742889404,49300,692,0.0067770169116556644,0.943585243076086
988000,2.499626636505127,49400,692,0.0038945029955357313,0.9824170656502247
990000,2.501162052154541,49500,692,0.16081000864505768,0.3252826929092407
992000,2.4204342365264893,49600,692,0.002488844096660614,0.993259824346751
994000,2.503760576248169,49700,692,0.0035170423798263073,0.9458692409098148
996000,2.4605278968811035,49800,692,0.026487205177545547,0.8937519490718842
998000,2.478803873062134,49900,692,0.08967848122119904,0.5504951179027557
1000000,2.4876785278320312,50000,692,0.09267337620258331,0.791822224855423
1002000,2.4695324897766113,50100,692,0.09202497452497482,0.7273349165916443
1004000,2.5035622119903564,50200,692,0.0006433773669414222,0.9984904960729182
1006000,2.5087502002716064,50300,692,0.040503039956092834,0.8043252676725388
1008000,2.4995102882385254,50400,692,0.16546675562858582,0.2414689064025879
1010000,2.515784740447998,50500,692,0.0013354066759347916,0.974962318316102
1012000,2.5052647590637207,50600,692,0.006288440432399511,0.9838791582733393
1014000,2.5041046142578125,50700,692,0.002996626775711775,0.9849308161064982
1016000,2.5350418090820312,50800,692,0.0014377166517078876,0.9786652196198702
1018000,2.515347957611084,50900,692,0.11269831657409668,0.16494542360305786
1020000,2.456620216369629,51000,692,0.018706388771533966,0.7900759428739548
1022000,2.524056911468506,51100,692,0.08263853192329407,0.33756113052368164
1024000,2.5308995246887207,51200,692,0.01986699178814888,0.6495282053947449
1026000,2.4920284748077393,51300,692,0.3530184328556061,0.47989779710769653
1028000,2.4963889122009277,51400,692,0.24411170184612274,-0.14327514171600342
1030000,2.4931576251983643,51500,692,0.0033015073277056217,0.938419371843338
1032000,2.514575242996216,51600,692,0.006998270750045776,0.9153555482625961
1034000,2.494861125946045,51700,692,0.0012014831881970167,0.9769165422767401
1036000,2.407562732696533,51800,692,0.005589235574007034,0.9959262725897133
1038000,2.4410321712493896,51900,692,0.11322828382253647,0.35509729385375977
1040000,2.440675735473633,52000,692,0.00365661783143878,0.9884175043553114
1042000,2.470853328704834,52100,692,0.0011967255268245935,0.9935097377747297
1044000,2.4989914894104004,52200,692,0.002309668343514204,0.9960475848056376
1046000,2.446326494216919,52300,692,0.003938480280339718,0.995011592283845
1048000,2.473767042160034,52400,692,0.17591147124767303,0.6514165997505188
1050000,2.5061392784118652,52500,692,0.04328549653291702,0.8375278860330582
1052000,2.5042731761932373,52600,692,0.4717698097229004,-0.6426929235458374
1054000,2.476595401763916,52700,692,0.14906355738639832,-0.10881984233856201
1056000,2.4133877754211426,52800,692,0.0076954602263867855,0.9146324768662453
1058000,2.471560478210449,52900,692,0.0015847606118768454,0.9873086605221033
1060000,2.4928297996520996,53000,692,0.004118206910789013,0.985384258441627
1062000,2.4888482093811035,53100,692,0.5376787781715393,-1.0353083610534668
1064000,2.4601893424987793,53200,692,0.24610325694084167,0.5575101673603058
1066000,2.482903003692627,53300,692,0.009937947615981102,0.9541902802884579
1068000,2.52229905128479,53400,692,0.10148186981678009,0.2583775520324707
1070000,2.5242366790771484,53500,692,0.0009087927755899727,0.9851525137200952
1072000,2.467233180999756,53600,692,0.05660272389650345,0.7802368551492691
1074000,2.4806766510009766,53700,692,0.018253758549690247,0.8792370110750198
1076000,2.5094521045684814,53800,692,0.00779738649725914,0.8787450566887856
1078000,2.533576011657715,53900,692,0.001075940439477563,0.9318960532546043
1080000,2.369692325592041,54000,692,0.4075772166252136,0.36956536769866943
1082000,2.5022292137145996,54100,692,0.10939880460500717,0.5841593444347382
1084000,2.495542049407959,54200,692,0.08226601034402847,0.8403525054454803
1086000,2.392487049102783,54300,692,0.006180343683809042,0.9726338963955641
1088000,2.5139594078063965,54400,692,0.019233467057347298,0.8616603016853333
1090000,2.5164008140563965,54500,692,0.015586329624056816,0.8520814627408981
1092000,2.4923312664031982,54600,692,0.0048735057935118675,0.9824167564511299
1094000,2.458143949508667,54700,692,0.05216173455119133,0.7823155671358109
1096000,2.4668996334075928,54800,692,0.0023758269380778074,0.9929362130351365
1098000,2.480018138885498,54900,692,0.0010131989838555455,0.9991201455122791
1100000,2.406552791595459,55000,692,0.11889146268367767,0.5921171009540558
1102000,2.4809062480926514,55100,692,0.04181816801428795,0.8456273376941681
1104000,2.480288028717041,55200,692,0.07728730142116547,0.8730536103248596
1106000,2.456207752227783,55300,692,0.009856963530182838,0.90803562104702
1108000,2.475576877593994,55400,692,0.0016411170363426208,0.9874283010140061
1110000,2.494511127471924,55500,692,0.005177033133804798,0.9802341144531965
1112000,2.5060837268829346,55600,692,0.04574763402342796,0.7831467390060425
1114000,2.4419407844543457,55700,692,0.18654882907867432,0.7447224855422974
1116000,2.461707592010498,55800,692,0.0010627242736518383,0.9939438160508871
1118000,2.4853739738464355,55900,692,0.0032285419292747974,0.9781327154487371
1120000,2.5205726623535156,56000,692,0.002392737427726388,0.9570050835609436
1122000,2.4607722759246826,56100,692,0.009100990369915962,0.971474252641201
1124000,2.4666991233825684,56200,692,0.003309122519567609,0.9854146800935268
1126000,2.4940357208251953,56300,692,0.0009221343207173049,0.9945147396065295
1128000,2.5189554691314697,56400,692,0.0006938428268767893,0.9942856137640774
1130000,2.4616196155548096,56500,692,0.0454915314912796,0.7662483155727386
1132000,2.5085062980651855,56600,692,0.04702955484390259,0.7481356561183929
1134000,2.4970343112945557,56700,692,0.001068360754288733,0.9978494150564075
1136000,2.499051094055176,56800,692,0.11938469111919403,0.7329162955284119
1138000,2.50227689743042,56900,692,0.001590265892446041,0.9958973508328199
1140000,2.458467483520508,57000,692,0.0012106962967664003,0.9941698154434562
1142000,2.442704439163208,57100,692,0.07731455564498901,0.8570813238620758
1144000,2.4436726570129395,57200,692,0.35127997398376465,0.23935198783874512
1146000,2.4644031524658203,57300,692,0.061091892421245575,0.5924619734287262
1148000,2.473728656768799,57400,692,0.04971902817487717,0.7898289412260056
1150000,2.467010021209717,57500,692,0.012262778356671333,0.9546874761581421
1152000,2.486917734146118,57600,692,0.12931634485721588,-0.27188873291015625
1154000,2.483272075653076,57700,692,0.0067815640941262245,0.98025968298316
1156000,2.44783616065979,57800,692,0.0886954516172409,0.8879939392209053
1158000,2.4725182056427,57900,692,0.0037464469205588102,0.9917856687679887
1160000,2.4412312507629395,58000,692,0.07688887417316437,0.9346870109438896
1162000,2.510859966278076,58100,692,0.07870383560657501,0.4011411666870117
1164000,2.401832103729248,58200,692,0.01607564464211464,0.552778035402298
1166000,2.4943740367889404,58300,692,0.0012156905140727758,0.9963509608060122
1168000,2.4156625270843506,58400,692,0.10227243602275848,0.5543435513973236
1170000,2.455016613006592,58500,692,0.08676651120185852,0.6913985311985016
1172000,2.493711471557617,58600,692,0.004598102532327175,0.9637537598609924
1174000,2.478494882583618,58700,692,0.06737489253282547,0.8860156461596489
1176000,2.4148335456848145,58800,692,0.005473907571285963,0.9149861633777618
1178000,2.498302936553955,58900,692,0.0039439694955945015,0.9217381104826927
1180000,2.4845519065856934,59000,692,0.003481216263025999,0.9793501365929842
1182000,2.4306015968322754,59100,693,0.0023246954660862684,0.9896817849949002
1184000,2.495096206665039,59200,693,0.0012776779476553202,0.9941120422445238
1186000,2.4471917152404785,59300,693,0.049300335347652435,0.5238774716854095
1188000,2.500898599624634,59400,693,0.0018907031044363976,0.9745466858148575
1190000,2.48472261428833,59500,693,0.0009144994546659291,0.9967230311594903
1192000,2.495082139968872,59600,693,0.061983756721019745,0.8734896332025528
